CMDLINE /usr/bin/python3 launcher.py
MEM 175.902344 1555054983.1291
MEM 175.902344 1555054983.2461
MEM 175.902344 1555054983.3616
MEM 175.902344 1555054983.4765
MEM 175.902344 1555054983.5933
MEM 175.902344 1555054983.7108
MEM 175.902344 1555054983.8284
MEM 175.902344 1555054983.9474
MEM 175.902344 1555054984.0751
MEM 175.902344 1555054984.1998
MEM 175.902344 1555054984.3212
MEM 175.902344 1555054984.4423
MEM 175.902344 1555054984.5678
MEM 175.902344 1555054984.6901
MEM 175.902344 1555054984.8142
MEM 175.902344 1555054984.9362
MEM 175.902344 1555054985.0616
MEM 175.902344 1555054985.1850
MEM 175.902344 1555054985.3085
MEM 175.902344 1555054985.4333
MEM 175.902344 1555054985.5545
MEM 175.902344 1555054985.6726
MEM 175.902344 1555054985.7921
MEM 175.902344 1555054985.9067
MEM 175.902344 1555054986.0220
MEM 175.902344 1555054986.1380
MEM 175.902344 1555054986.2533
MEM 175.902344 1555054986.3679
MEM 175.902344 1555054986.4840
MEM 175.902344 1555054986.6043
MEM 175.902344 1555054986.7223
MEM 175.902344 1555054986.8364
MEM 175.902344 1555054986.9609
MEM 175.902344 1555054987.0837
MEM 175.902344 1555054987.2110
MEM 175.902344 1555054987.3313
MEM 175.902344 1555054987.4499
MEM 175.902344 1555054987.5700
MEM 175.902344 1555054987.6859
MEM 175.902344 1555054987.8003
MEM 175.902344 1555054987.9147
MEM 175.902344 1555054988.0291
MEM 175.902344 1555054988.1434
MEM 175.902344 1555054988.2586
MEM 175.902344 1555054988.3787
MEM 175.902344 1555054988.4943
MEM 175.902344 1555054988.6106
MEM 175.902344 1555054988.7297
MEM 175.902344 1555054988.8483
MEM 175.902344 1555054988.9636
MEM 175.902344 1555054989.0795
MEM 175.902344 1555054989.1955
MEM 175.902344 1555054989.3108
MEM 175.902344 1555054989.4259
MEM 175.902344 1555054989.5404
MEM 175.902344 1555054989.6591
MEM 175.902344 1555054989.7772
MEM 175.902344 1555054989.8952
MEM 175.902344 1555054990.0101
MEM 175.902344 1555054990.1244
MEM 175.902344 1555054990.2398
MEM 175.902344 1555054990.3563
MEM 175.902344 1555054990.4755
MEM 175.902344 1555054990.5947
MEM 175.902344 1555054990.7126
MEM 175.902344 1555054990.8286
MEM 175.902344 1555054990.9469
MEM 175.902344 1555054991.0661
MEM 175.902344 1555054991.1824
MEM 175.902344 1555054991.2979
MEM 175.902344 1555054991.4152
MEM 175.902344 1555054991.5312
MEM 175.902344 1555054991.6456
MEM 175.902344 1555054991.7597
MEM 175.902344 1555054991.8779
MEM 175.902344 1555054991.9960
MEM 175.902344 1555054992.1133
MEM 175.902344 1555054992.2288
MEM 175.902344 1555054992.3441
MEM 175.902344 1555054992.4601
MEM 175.902344 1555054992.5743
MEM 175.902344 1555054992.6896
MEM 175.902344 1555054992.8071
MEM 175.902344 1555054992.9233
MEM 175.902344 1555054993.0383
MEM 175.902344 1555054993.1525
MEM 175.902344 1555054993.2670
MEM 175.902344 1555054993.3811
MEM 175.902344 1555054993.4991
MEM 175.902344 1555054993.6176
MEM 175.902344 1555054993.7377
MEM 175.902344 1555054993.8555
MEM 175.902344 1555054993.9719
MEM 175.902344 1555054994.0892
MEM 175.902344 1555054994.2064
MEM 175.902344 1555054994.3219
MEM 175.902344 1555054994.4369
MEM 175.902344 1555054994.5516
MEM 175.902344 1555054994.6724
MEM 175.902344 1555054994.7971
MEM 175.902344 1555054994.9220
MEM 175.902344 1555054995.0445
MEM 175.902344 1555054995.1702
MEM 175.902344 1555054995.2902
MEM 175.902344 1555054995.4061
MEM 175.902344 1555054995.5221
MEM 175.902344 1555054995.6380
MEM 175.902344 1555054995.7547
MEM 175.902344 1555054995.8720
MEM 175.902344 1555054995.9895
MEM 175.902344 1555054996.1060
MEM 175.902344 1555054996.2219
MEM 175.902344 1555054996.3410
MEM 175.902344 1555054996.4605
MEM 175.902344 1555054996.5775
MEM 175.902344 1555054996.7000
MEM 175.902344 1555054996.8190
MEM 175.902344 1555054996.9348
MEM 175.902344 1555054997.0501
MEM 175.902344 1555054997.1683
MEM 175.902344 1555054997.2874
MEM 175.902344 1555054997.4030
MEM 175.902344 1555054997.5219
MEM 175.902344 1555054997.6399
MEM 175.902344 1555054997.7562
MEM 175.902344 1555054997.8782
MEM 175.902344 1555054998.0001
MEM 175.902344 1555054998.1281
MEM 175.902344 1555054998.2440
MEM 175.902344 1555054998.3583
MEM 175.902344 1555054998.4826
MEM 175.902344 1555054998.6036
MEM 175.902344 1555054998.7339
MEM 175.902344 1555054998.8508
MEM 175.902344 1555054998.9702
MEM 175.902344 1555054999.0971
MEM 175.902344 1555054999.2132
MEM 175.902344 1555054999.3293
MEM 175.902344 1555054999.4463
MEM 175.902344 1555054999.5643
MEM 175.902344 1555054999.6798
MEM 175.902344 1555054999.7962
MEM 175.902344 1555054999.9106
MEM 175.902344 1555055000.0287
MEM 175.902344 1555055000.1454
MEM 175.902344 1555055000.2628
MEM 175.902344 1555055000.3792
MEM 175.902344 1555055000.4980
MEM 175.902344 1555055000.6149
MEM 175.902344 1555055000.7293
MEM 175.902344 1555055000.8453
MEM 175.902344 1555055000.9617
MEM 175.902344 1555055001.0777
MEM 175.902344 1555055001.1925
MEM 175.902344 1555055001.3118
MEM 175.902344 1555055001.4290
MEM 175.902344 1555055001.5453
MEM 175.902344 1555055001.6635
MEM 175.902344 1555055001.7837
MEM 175.902344 1555055001.8978
MEM 175.902344 1555055002.0127
MEM 175.902344 1555055002.1273
MEM 175.902344 1555055002.2432
MEM 175.902344 1555055002.3645
MEM 175.902344 1555055002.4791
MEM 175.902344 1555055002.5940
MEM 175.902344 1555055002.7100
MEM 175.902344 1555055002.8240
MEM 175.902344 1555055002.9397
MEM 175.902344 1555055003.0550
MEM 175.902344 1555055003.1696
MEM 175.902344 1555055003.2845
MEM 175.902344 1555055003.3997
MEM 175.902344 1555055003.5185
MEM 175.902344 1555055003.6365
MEM 175.902344 1555055003.7513
MEM 175.902344 1555055003.8657
MEM 175.902344 1555055003.9828
MEM 175.902344 1555055004.1001
MEM 175.902344 1555055004.2144
MEM 175.902344 1555055004.3295
MEM 175.902344 1555055004.4435
MEM 175.902344 1555055004.5582
MEM 175.902344 1555055004.6735
MEM 175.902344 1555055004.7891
MEM 175.902344 1555055004.9048
MEM 175.902344 1555055005.0227
MEM 175.902344 1555055005.1430
MEM 175.902344 1555055005.2618
MEM 175.902344 1555055005.3773
MEM 175.902344 1555055005.4980
MEM 175.902344 1555055005.6242
MEM 175.902344 1555055005.7492
MEM 175.902344 1555055005.8721
MEM 175.902344 1555055005.9963
MEM 175.902344 1555055006.1135
MEM 175.902344 1555055006.2289
MEM 175.902344 1555055006.3472
MEM 175.902344 1555055006.4632
MEM 175.902344 1555055006.5791
MEM 175.902344 1555055006.6966
MEM 175.902344 1555055006.8140
MEM 175.902344 1555055006.9301
MEM 175.902344 1555055007.0464
MEM 175.902344 1555055007.1637
MEM 175.902344 1555055007.2815
MEM 175.902344 1555055007.3975
MEM 175.902344 1555055007.5139
MEM 175.902344 1555055007.6307
MEM 175.902344 1555055007.7473
MEM 175.902344 1555055007.8644
MEM 175.902344 1555055007.9795
MEM 175.902344 1555055008.1014
MEM 175.902344 1555055008.2165
MEM 175.902344 1555055008.3331
MEM 175.902344 1555055008.4549
MEM 175.902344 1555055008.5727
MEM 175.902344 1555055008.6880
MEM 175.902344 1555055008.8030
MEM 175.902344 1555055008.9250
MEM 175.902344 1555055009.0462
MEM 175.902344 1555055009.1601
MEM 175.902344 1555055009.2755
MEM 175.902344 1555055009.3936
MEM 175.902344 1555055009.5094
MEM 175.902344 1555055009.6266
MEM 175.902344 1555055009.7465
MEM 175.902344 1555055009.8645
MEM 175.902344 1555055009.9807
MEM 175.902344 1555055010.0971
MEM 175.902344 1555055010.2113
MEM 175.902344 1555055010.3270
MEM 175.902344 1555055010.4412
MEM 175.902344 1555055010.5598
MEM 175.902344 1555055010.6742
MEM 175.902344 1555055010.7884
MEM 175.902344 1555055010.9052
MEM 175.902344 1555055011.0240
MEM 175.902344 1555055011.1396
MEM 175.902344 1555055011.2538
MEM 176.417969 1555055011.3679
MEM 195.238281 1555055011.4817
MEM 226.175781 1555055011.5971
MEM 239.839844 1555055011.7127
MEM 149.089844 1555055011.8274
MEM 160.433594 1555055011.9419
MEM 178.738281 1555055012.0563
MEM 206.582031 1555055012.1702
MEM 234.425781 1555055012.2841
MEM 262.269531 1555055012.4024
MEM 292.433594 1555055012.5264
MEM 332.652344 1555055012.6472
MEM 332.652344 1555055012.7668
MEM 257.097656 1555055012.8864
MEM 159.917969 1555055013.0085
MEM 166.621094 1555055013.1336
MEM 166.621094 1555055013.2542
MEM 166.621094 1555055013.3755
MEM 166.621094 1555055013.4946
MEM 167.136719 1555055013.6234
MEM 178.996094 1555055013.7492
MEM 207.097656 1555055013.8746
MEM 239.839844 1555055013.9952
MEM 144.195312 1555055014.1175
MEM 156.308594 1555055014.2364
MEM 156.308594 1555055014.3540
MEM 156.308594 1555055014.4728
MEM 156.308594 1555055014.5916
MEM 156.308594 1555055014.7110
MEM 156.308594 1555055014.8259
MEM 156.308594 1555055014.9406
MEM 156.308594 1555055015.0582
MEM 156.308594 1555055015.1803
MEM 166.878906 1555055015.3028
MEM 198.074219 1555055015.4205
MEM 225.144531 1555055015.5356
MEM 239.839844 1555055015.6542
MEM 144.195312 1555055015.7708
MEM 144.195312 1555055015.8883
MEM 144.195312 1555055016.0067
MEM 144.195312 1555055016.1279
MEM 144.195312 1555055016.2460
MEM 144.195312 1555055016.3604
MEM 144.195312 1555055016.4762
MEM 144.195312 1555055016.5964
MEM 144.195312 1555055016.7199
MEM 144.195312 1555055016.8386
MEM 144.195312 1555055016.9571
MEM 144.195312 1555055017.0727
MEM 159.917969 1555055017.1879
MEM 166.621094 1555055017.3051
MEM 166.621094 1555055017.4230
MEM 166.621094 1555055017.5410
MEM 166.621094 1555055017.6601
MEM 167.136719 1555055017.7841
MEM 173.839844 1555055017.9187
MEM 200.136719 1555055018.0373
MEM 225.402344 1555055018.1632
MEM 239.839844 1555055018.2891
MEM 146.769531 1555055018.4093
MEM 156.308594 1555055018.5248
MEM 156.308594 1555055018.6441
MEM 156.308594 1555055018.7655
MEM 156.308594 1555055018.8839
MEM 156.308594 1555055019.0010
MEM 156.308594 1555055019.1219
MEM 169.199219 1555055019.2384
MEM 196.527344 1555055019.3538
MEM 223.339844 1555055019.4709
MEM 250.667969 1555055019.5866
MEM 280.058594 1555055019.7027
MEM 312.285156 1555055019.8217
MEM 332.652344 1555055019.9443
MEM 332.652344 1555055020.0635
MEM 144.195312 1555055020.1793
MEM 144.195312 1555055020.2982
MEM 144.195312 1555055020.4139
MEM 144.195312 1555055020.5322
MEM 144.195312 1555055020.6503
MEM 144.195312 1555055020.7720
MEM 144.195312 1555055020.8919
MEM 159.402344 1555055021.0127
MEM 159.402344 1555055021.1335
MEM 159.402344 1555055021.2535
MEM 159.402344 1555055021.3716
MEM 159.402344 1555055021.4886
MEM 159.402344 1555055021.6079
MEM 161.464844 1555055021.7280
MEM 175.902344 1555055021.8468
MEM 175.902344 1555055021.9651
MEM 175.902344 1555055022.0857
MEM 175.902344 1555055022.2100
MEM 175.902344 1555055022.3270
MEM 175.902344 1555055022.4454
MEM 175.902344 1555055022.5594
MEM 175.902344 1555055022.6736
MEM 175.902344 1555055022.7926
MEM 175.902344 1555055022.9190
MEM 175.902344 1555055023.0448
MEM 175.902344 1555055023.1677
MEM 175.902344 1555055023.2890
MEM 175.902344 1555055023.4044
MEM 175.902344 1555055023.5228
MEM 175.902344 1555055023.6457
MEM 175.902344 1555055023.7636
MEM 175.902344 1555055023.8787
MEM 175.902344 1555055023.9930
MEM 175.902344 1555055024.1079
MEM 175.902344 1555055024.2222
MEM 175.902344 1555055024.3375
MEM 175.902344 1555055024.4529
MEM 175.902344 1555055024.5698
MEM 175.902344 1555055024.6869
MEM 175.902344 1555055024.8077
MEM 175.902344 1555055024.9287
MEM 175.902344 1555055025.0468
MEM 175.902344 1555055025.1644
MEM 175.902344 1555055025.2812
MEM 175.902344 1555055025.3963
MEM 175.902344 1555055025.5105
MEM 175.902344 1555055025.6256
MEM 175.902344 1555055025.7411
MEM 175.902344 1555055025.8577
MEM 175.902344 1555055025.9732
MEM 175.902344 1555055026.0937
MEM 175.902344 1555055026.2158
MEM 175.902344 1555055026.3329
MEM 175.902344 1555055026.4491
MEM 175.902344 1555055026.5651
MEM 175.902344 1555055026.6810
MEM 175.902344 1555055026.7969
MEM 175.902344 1555055026.9122
MEM 175.902344 1555055027.0301
MEM 175.902344 1555055027.1529
MEM 175.902344 1555055027.2748
MEM 175.902344 1555055027.3959
MEM 175.902344 1555055027.5225
MEM 175.902344 1555055027.6447
MEM 175.902344 1555055027.7594
MEM 175.902344 1555055027.8763
MEM 175.902344 1555055027.9922
MEM 175.902344 1555055028.1078
MEM 175.902344 1555055028.2226
MEM 175.902344 1555055028.3396
MEM 175.902344 1555055028.4574
MEM 175.902344 1555055028.5718
MEM 175.902344 1555055028.6891
MEM 175.902344 1555055028.8126
MEM 175.902344 1555055028.9366
MEM 175.902344 1555055029.0601
MEM 175.902344 1555055029.1857
MEM 175.902344 1555055029.3101
MEM 175.902344 1555055029.4357
MEM 175.902344 1555055029.5605
MEM 175.902344 1555055029.6842
MEM 175.902344 1555055029.8073
MEM 175.902344 1555055029.9290
MEM 175.902344 1555055030.0485
MEM 175.902344 1555055030.1650
MEM 175.902344 1555055030.2795
MEM 175.902344 1555055030.3948
MEM 175.902344 1555055030.5089
MEM 175.902344 1555055030.6230
MEM 175.902344 1555055030.7400
MEM 175.902344 1555055030.8592
MEM 175.902344 1555055030.9789
MEM 175.902344 1555055031.0988
MEM 175.902344 1555055031.2189
MEM 175.902344 1555055031.3345
MEM 175.902344 1555055031.4521
MEM 175.902344 1555055031.5672
MEM 175.902344 1555055031.6838
MEM 175.902344 1555055031.8055
MEM 175.902344 1555055031.9243
MEM 175.902344 1555055032.0401
MEM 175.902344 1555055032.1593
MEM 175.902344 1555055032.2776
MEM 175.902344 1555055032.3943
MEM 175.902344 1555055032.5100
MEM 175.902344 1555055032.6276
MEM 175.902344 1555055032.7463
MEM 175.902344 1555055032.8643
MEM 175.902344 1555055032.9832
MEM 175.902344 1555055033.0994
MEM 175.902344 1555055033.2196
MEM 175.902344 1555055033.3402
MEM 175.902344 1555055033.4565
MEM 175.902344 1555055033.5742
MEM 175.902344 1555055033.6898
MEM 175.902344 1555055033.8105
MEM 175.902344 1555055033.9323
MEM 175.902344 1555055034.0546
MEM 175.902344 1555055034.1717
MEM 175.902344 1555055034.2898
MEM 175.902344 1555055034.4088
MEM 175.902344 1555055034.5297
MEM 175.902344 1555055034.6566
MEM 175.902344 1555055034.7811
MEM 175.902344 1555055034.9036
MEM 175.902344 1555055035.0257
MEM 175.902344 1555055035.1522
MEM 175.902344 1555055035.2793
MEM 175.902344 1555055035.4061
MEM 175.902344 1555055035.5328
MEM 175.902344 1555055035.6639
MEM 175.902344 1555055035.7878
MEM 175.902344 1555055035.9057
MEM 175.902344 1555055036.0199
MEM 175.902344 1555055036.1342
MEM 175.902344 1555055036.2538
MEM 175.902344 1555055036.3786
MEM 175.902344 1555055036.5015
MEM 175.902344 1555055036.6204
MEM 175.902344 1555055036.7407
MEM 175.902344 1555055036.8647
MEM 175.902344 1555055036.9895
MEM 175.902344 1555055037.1125
MEM 175.902344 1555055037.2277
MEM 175.902344 1555055037.3441
MEM 175.902344 1555055037.4628
MEM 175.902344 1555055037.5809
MEM 175.902344 1555055037.6957
MEM 175.902344 1555055037.8151
MEM 175.902344 1555055037.9340
MEM 175.902344 1555055038.0522
MEM 175.902344 1555055038.1723
MEM 175.902344 1555055038.2908
MEM 175.902344 1555055038.4090
MEM 175.902344 1555055038.5243
MEM 175.902344 1555055038.6409
MEM 175.902344 1555055038.7590
MEM 175.902344 1555055038.8742
MEM 175.902344 1555055038.9903
MEM 175.902344 1555055039.1084
MEM 175.902344 1555055039.2236
MEM 175.902344 1555055039.3390
MEM 175.902344 1555055039.4559
MEM 175.902344 1555055039.5717
MEM 175.902344 1555055039.6886
MEM 175.902344 1555055039.8062
MEM 175.902344 1555055039.9245
MEM 175.902344 1555055040.0388
MEM 175.902344 1555055040.1608
MEM 175.902344 1555055040.2783
MEM 175.902344 1555055040.3952
MEM 175.902344 1555055040.5093
MEM 175.902344 1555055040.6235
MEM 175.902344 1555055040.7412
MEM 175.902344 1555055040.8599
MEM 175.902344 1555055040.9753
MEM 175.902344 1555055041.0939
MEM 175.902344 1555055041.2159
MEM 175.902344 1555055041.3398
MEM 175.902344 1555055041.4567
MEM 175.902344 1555055041.5760
MEM 175.902344 1555055041.6933
MEM 175.902344 1555055041.8085
MEM 175.902344 1555055041.9236
MEM 175.902344 1555055042.0410
MEM 175.902344 1555055042.1616
MEM 175.902344 1555055042.2758
MEM 175.902344 1555055042.3905
MEM 175.902344 1555055042.5074
MEM 175.902344 1555055042.6227
MEM 175.902344 1555055042.7382
MEM 175.902344 1555055042.8598
MEM 175.902344 1555055042.9795
MEM 175.902344 1555055043.0935
MEM 175.902344 1555055043.2076
MEM 175.902344 1555055043.3262
MEM 175.902344 1555055043.4430
MEM 175.902344 1555055043.5610
MEM 175.902344 1555055043.6803
MEM 175.902344 1555055043.7975
MEM 175.902344 1555055043.9148
MEM 175.902344 1555055044.0341
MEM 175.902344 1555055044.1528
MEM 175.902344 1555055044.2689
MEM 175.902344 1555055044.3873
MEM 175.902344 1555055044.5051
MEM 175.902344 1555055044.6212
MEM 175.902344 1555055044.7373
MEM 175.902344 1555055044.8575
MEM 175.902344 1555055044.9743
MEM 175.902344 1555055045.0933
MEM 175.902344 1555055045.2127
MEM 175.902344 1555055045.3289
MEM 175.902344 1555055045.4439
MEM 175.902344 1555055045.5604
MEM 175.902344 1555055045.6807
MEM 175.902344 1555055045.7967
MEM 175.902344 1555055045.9119
MEM 175.902344 1555055046.0264
MEM 175.902344 1555055046.1425
MEM 175.902344 1555055046.2639
MEM 175.902344 1555055046.3895
MEM 175.902344 1555055046.5130
MEM 175.902344 1555055046.6380
MEM 175.902344 1555055046.7647
MEM 175.902344 1555055046.8896
MEM 175.902344 1555055047.0139
MEM 175.902344 1555055047.1330
MEM 175.902344 1555055047.2488
MEM 175.902344 1555055047.3644
MEM 175.902344 1555055047.4828
MEM 175.902344 1555055047.6090
MEM 175.902344 1555055047.7386
MEM 175.902344 1555055047.8662
MEM 175.902344 1555055047.9883
MEM 175.902344 1555055048.1109
MEM 175.902344 1555055048.2353
MEM 175.902344 1555055048.3590
MEM 175.902344 1555055048.4810
MEM 175.902344 1555055048.6036
MEM 175.902344 1555055048.7269
MEM 175.902344 1555055048.8495
MEM 175.902344 1555055048.9703
MEM 175.902344 1555055049.0875
MEM 175.902344 1555055049.2037
MEM 175.902344 1555055049.3192
MEM 175.902344 1555055049.4342
MEM 175.902344 1555055049.5515
MEM 175.902344 1555055049.6675
MEM 175.902344 1555055049.7845
MEM 175.902344 1555055049.9003
MEM 175.902344 1555055050.0155
MEM 175.902344 1555055050.1315
MEM 175.902344 1555055050.2515
MEM 175.902344 1555055050.3667
MEM 175.902344 1555055050.4831
MEM 175.902344 1555055050.6003
MEM 175.902344 1555055050.7167
MEM 175.902344 1555055050.8326
MEM 175.902344 1555055050.9494
MEM 175.902344 1555055051.0667
MEM 175.902344 1555055051.1836
MEM 175.902344 1555055051.3004
MEM 175.902344 1555055051.4158
MEM 175.902344 1555055051.5313
MEM 175.902344 1555055051.6462
MEM 175.902344 1555055051.7614
MEM 175.902344 1555055051.8789
MEM 175.902344 1555055051.9960
MEM 175.902344 1555055052.1138
MEM 175.902344 1555055052.2355
MEM 175.902344 1555055052.3514
MEM 175.902344 1555055052.4664
MEM 175.902344 1555055052.5844
MEM 175.902344 1555055052.7023
MEM 175.902344 1555055052.8193
MEM 175.902344 1555055052.9368
MEM 175.902344 1555055053.0578
MEM 175.902344 1555055053.1823
MEM 175.902344 1555055053.3049
MEM 175.902344 1555055053.4290
MEM 175.902344 1555055053.5529
MEM 175.902344 1555055053.6772
MEM 175.902344 1555055053.8015
MEM 175.902344 1555055053.9166
MEM 175.902344 1555055054.0346
MEM 175.902344 1555055054.1554
MEM 175.902344 1555055054.2741
MEM 175.902344 1555055054.3922
MEM 175.902344 1555055054.5131
MEM 175.902344 1555055054.6359
MEM 175.902344 1555055054.7574
MEM 175.902344 1555055054.8789
MEM 175.902344 1555055054.9950
MEM 175.902344 1555055055.1096
MEM 175.902344 1555055055.2249
MEM 175.902344 1555055055.3405
MEM 175.902344 1555055055.4562
MEM 175.902344 1555055055.5775
MEM 175.902344 1555055055.7051
MEM 175.902344 1555055055.8288
MEM 175.902344 1555055055.9540
MEM 175.902344 1555055056.0797
MEM 175.902344 1555055056.2056
MEM 175.902344 1555055056.3269
MEM 175.902344 1555055056.4445
MEM 175.902344 1555055056.5606
MEM 175.902344 1555055056.6761
MEM 175.902344 1555055056.7920
MEM 175.902344 1555055056.9102
MEM 175.902344 1555055057.0243
MEM 175.902344 1555055057.1428
MEM 175.902344 1555055057.2584
MEM 175.902344 1555055057.3743
MEM 175.902344 1555055057.4885
MEM 175.902344 1555055057.6059
MEM 175.902344 1555055057.7265
MEM 175.902344 1555055057.8444
MEM 175.902344 1555055057.9582
MEM 175.902344 1555055058.0726
MEM 175.902344 1555055058.1903
MEM 175.902344 1555055058.3069
MEM 175.902344 1555055058.4211
MEM 175.902344 1555055058.5383
MEM 175.902344 1555055058.6568
MEM 175.902344 1555055058.7742
MEM 175.902344 1555055058.8883
MEM 175.902344 1555055059.0059
MEM 175.902344 1555055059.1237
MEM 175.902344 1555055059.2416
MEM 175.902344 1555055059.3604
MEM 175.902344 1555055059.4801
MEM 175.902344 1555055059.6029
MEM 175.902344 1555055059.7178
MEM 175.902344 1555055059.8318
MEM 175.902344 1555055059.9491
MEM 175.902344 1555055060.0665
MEM 175.902344 1555055060.1847
MEM 175.902344 1555055060.3020
MEM 175.902344 1555055060.4166
MEM 175.902344 1555055060.5349
MEM 175.902344 1555055060.6524
MEM 175.902344 1555055060.7682
MEM 175.902344 1555055060.8824
MEM 175.902344 1555055060.9984
MEM 175.902344 1555055061.1158
MEM 175.902344 1555055061.2338
MEM 175.902344 1555055061.3546
MEM 175.902344 1555055061.4726
MEM 175.902344 1555055061.5892
MEM 175.902344 1555055061.7126
MEM 175.902344 1555055061.8296
MEM 175.902344 1555055061.9486
MEM 175.902344 1555055062.0651
MEM 175.902344 1555055062.1814
MEM 175.902344 1555055062.2980
MEM 175.902344 1555055062.4163
MEM 175.902344 1555055062.5366
MEM 176.417969 1555055062.6698
MEM 185.441406 1555055062.7933
MEM 212.511719 1555055062.9148
MEM 239.839844 1555055063.0354
MEM 144.195312 1555055063.1563
MEM 153.988281 1555055063.2718
MEM 160.433594 1555055063.3875
MEM 186.988281 1555055063.5033
MEM 213.027344 1555055063.6187
MEM 240.613281 1555055063.7370
MEM 267.941406 1555055063.8548
MEM 297.332031 1555055063.9734
MEM 332.652344 1555055064.0902
MEM 332.652344 1555055064.2080
MEM 156.566406 1555055064.3274
MEM 166.621094 1555055064.4441
MEM 166.621094 1555055064.5601
MEM 166.621094 1555055064.6779
MEM 166.621094 1555055064.7938
MEM 167.136719 1555055064.9083
MEM 184.925781 1555055065.0239
MEM 215.863281 1555055065.1389
MEM 239.839844 1555055065.2545
MEM 146.769531 1555055065.3739
MEM 156.308594 1555055065.4954
MEM 156.308594 1555055065.6155
MEM 156.308594 1555055065.7451
MEM 156.308594 1555055065.8675
MEM 156.308594 1555055065.9893
MEM 156.308594 1555055066.1092
MEM 156.308594 1555055066.2304
MEM 156.308594 1555055066.3489
MEM 157.082031 1555055066.4679
MEM 183.894531 1555055066.5909
MEM 215.605469 1555055066.7138
MEM 239.839844 1555055066.8323
MEM 144.195312 1555055066.9506
MEM 144.195312 1555055067.0719
MEM 144.195312 1555055067.1937
MEM 144.195312 1555055067.3130
MEM 144.195312 1555055067.4322
MEM 144.195312 1555055067.5489
MEM 144.195312 1555055067.6681
MEM 144.195312 1555055067.7925
MEM 144.195312 1555055067.9116
MEM 144.195312 1555055068.0342
MEM 144.195312 1555055068.1529
MEM 144.195312 1555055068.2691
MEM 158.113281 1555055068.3859
MEM 166.621094 1555055068.5068
MEM 166.621094 1555055068.6327
MEM 166.621094 1555055068.7580
MEM 166.621094 1555055068.8799
MEM 166.621094 1555055069.0055
MEM 167.136719 1555055069.1279
MEM 189.566406 1555055069.2444
MEM 216.636719 1555055069.3614
MEM 239.839844 1555055069.4834
MEM 144.195312 1555055069.6037
MEM 156.308594 1555055069.7245
MEM 156.308594 1555055069.8410
MEM 156.308594 1555055069.9570
MEM 156.308594 1555055070.0805
MEM 156.308594 1555055070.2028
MEM 157.855469 1555055070.3218
MEM 174.097656 1555055070.4379
MEM 202.457031 1555055070.5550
MEM 231.074219 1555055070.6734
MEM 258.660156 1555055070.7880
MEM 288.050781 1555055070.9045
MEM 328.527344 1555055071.0208
MEM 332.652344 1555055071.1366
MEM 144.195312 1555055071.2517
MEM 144.195312 1555055071.3688
MEM 144.195312 1555055071.4857
MEM 144.195312 1555055071.6067
MEM 144.195312 1555055071.7348
MEM 144.195312 1555055071.8582
MEM 144.195312 1555055071.9816
MEM 159.402344 1555055072.1000
MEM 159.402344 1555055072.2190
MEM 159.402344 1555055072.3373
MEM 159.402344 1555055072.4549
MEM 159.402344 1555055072.5746
MEM 159.402344 1555055072.6950
MEM 162.496094 1555055072.8146
MEM 175.902344 1555055072.9340
MEM 175.902344 1555055073.0546
MEM 175.902344 1555055073.1790
MEM 175.902344 1555055073.3038
MEM 175.902344 1555055073.4345
MEM 175.902344 1555055073.5606
MEM 175.902344 1555055073.6849
MEM 175.902344 1555055073.8113
MEM 175.902344 1555055073.9391
MEM 175.902344 1555055074.0648
MEM 175.902344 1555055074.1867
MEM 175.902344 1555055074.3030
MEM 175.902344 1555055074.4187
MEM 175.902344 1555055074.5336
MEM 175.902344 1555055074.6494
MEM 175.902344 1555055074.7669
MEM 175.902344 1555055074.8828
MEM 175.902344 1555055074.9986
MEM 175.902344 1555055075.1174
MEM 175.902344 1555055075.2409
MEM 175.902344 1555055075.3641
MEM 175.902344 1555055075.4859
MEM 175.902344 1555055075.6100
MEM 175.902344 1555055075.7353
MEM 175.902344 1555055075.8603
MEM 175.902344 1555055075.9850
MEM 175.902344 1555055076.1000
MEM 175.902344 1555055076.2190
MEM 175.902344 1555055076.3402
MEM 175.902344 1555055076.4594
MEM 175.902344 1555055076.5755
MEM 175.902344 1555055076.6914
MEM 175.902344 1555055076.8090
MEM 175.902344 1555055076.9323
MEM 175.902344 1555055077.0534
MEM 175.902344 1555055077.1682
MEM 175.902344 1555055077.2831
MEM 175.902344 1555055077.4080
MEM 175.902344 1555055077.5360
MEM 175.902344 1555055077.6588
MEM 175.902344 1555055077.7850
MEM 175.902344 1555055077.9073
MEM 175.902344 1555055078.0306
MEM 175.902344 1555055078.1608
MEM 175.902344 1555055078.2815
MEM 175.902344 1555055078.3971
MEM 175.902344 1555055078.5155
MEM 175.902344 1555055078.6473
MEM 175.902344 1555055078.7683
MEM 175.902344 1555055078.8864
MEM 175.902344 1555055079.0028
MEM 175.902344 1555055079.1229
MEM 175.902344 1555055079.2538
MEM 175.902344 1555055079.3738
MEM 175.902344 1555055079.5008
MEM 175.902344 1555055079.6289
MEM 175.902344 1555055079.7520
MEM 175.902344 1555055079.8726
MEM 175.902344 1555055079.9985
MEM 175.902344 1555055080.1204
MEM 175.902344 1555055080.2439
MEM 175.902344 1555055080.3641
MEM 175.902344 1555055080.4815
MEM 175.902344 1555055080.6055
